image_id,ground_truth_labels,finetuned_labels,finetuned_scores,pretrained_labels,pretrained_scores
1138289785,[1],"[ 1  2  1 21  1 20 22  7  1  5 18 25  1 11  9  8 24 22  1  6  5 13  3  2
 11  5  1 15 21 22  5 14 28  1 23  1  2 22 25  9  1 15  2 21]","[0.89359665 0.27684173 0.2706986  0.12635612 0.11630375 0.11322808
 0.10634452 0.09649412 0.09389435 0.09160016 0.09141208 0.08619305
 0.0834695  0.07936033 0.07772697 0.07563378 0.0742902  0.07047382
 0.06926989 0.06812105 0.06808288 0.06771173 0.06634511 0.06505352
 0.0642285  0.06378664 0.06269798 0.05934842 0.05791233 0.0570918
 0.0568365  0.05676016 0.05637796 0.0555239  0.05480614 0.0542888
 0.05246321 0.05179713 0.05159021 0.0513011  0.05085495 0.05080339
 0.05044874 0.0503057 ]","[ 1  3 27  3 28 65  3 31 62 62 63 33 85 67 33  3 84  3 63 15  3 62  3 33
 65 27  6 65 15 67 31  3 62 65 27 15  3  9 62  7  3 63  3 15  3  9 62 63
 62  3  8 15 67 33 67  8 62 15  9 33 18  3  3 15  3 28  1 62  1 15 65 67
  3  1 67 62 15  9 18 42  3 85 65 65 67 67 72  3 63 65 79 67 31 82 31 67
 62 22 15  3 62  3 27 15 63  3 67 70  3 79 62]","[0.93404484 0.43521428 0.28384203 0.26136678 0.2003685  0.19371614
 0.17607193 0.16928948 0.15477054 0.15181227 0.14948796 0.14474833
 0.14441708 0.13174678 0.12674536 0.1197902  0.11768244 0.1157373
 0.11316258 0.10882217 0.10847294 0.10805012 0.10801744 0.10510811
 0.10430121 0.10307144 0.10163923 0.10122295 0.10095851 0.10053471
 0.09988093 0.09937271 0.0980248  0.09477905 0.09193857 0.09178907
 0.09153634 0.0901266  0.08812559 0.08540805 0.08354084 0.08328585
 0.08324198 0.08315235 0.07841969 0.07798073 0.07692726 0.0761569
 0.07380588 0.07286676 0.07271333 0.07090087 0.07081018 0.07030361
 0.06912811 0.06844966 0.06832147 0.0680463  0.06784277 0.06746731
 0.06733602 0.06680694 0.06606765 0.06560545 0.0655987  0.06526982
 0.06405891 0.06368219 0.06340236 0.06327581 0.06308543 0.06206547
 0.06177636 0.06115866 0.06111985 0.06058919 0.06048578 0.06026586
 0.06010277 0.06004699 0.05991167 0.05987395 0.05801031 0.05765769
 0.05741989 0.05704787 0.05693852 0.05564712 0.05541693 0.05521436
 0.05505834 0.05505338 0.05429917 0.05382882 0.05366771 0.05330493
 0.05312238 0.05293783 0.0528965  0.05264121 0.05252309 0.0523751
 0.05166095 0.05152986 0.05104508 0.05063519 0.05060035 0.05052262
 0.05024894 0.05009839 0.0500151 ]"
1138390059,[1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 11  2  2  1  8  1
  1  1  1  1  1  2  1 11 11  1  1  2  1 11  1  1 11  2  1  1  2  1 11  5
 21  1  2  8 22  1 11  2  1  1  1  1  1  1  2 22  1  1  1  1  1  1  7  1
  2  1  1 11  8  1  1  1  1  1  1 25 11  6  1 11  1  9  1  1  3  1  1  1
 25 22  1  1  5  8 21  1  1  1 24  1  1  1 25  1 22 25  1  1 11  1  7  1
 14  1  1 11  1 21  8  1  2 24  1  1  1  6  2  1  1  1 18 11 11  1  1 21
  1  1  6  1 17  6  1 10 25  1 21  1  1  1  7  1  9  1  2 19  2 22  1  1
  7  1  2  1  1 21  1 23  2 10  1 13  1  1  8  1 15  1  1  1 21 10 20  5
  1 26  4  8  1 15  1 21  1  7  6  2 11]","[0.970038   0.95064515 0.92337877 0.9163376  0.90902215 0.8961845
 0.8883868  0.82830167 0.82586676 0.80886805 0.721609   0.7095509
 0.6667336  0.65605694 0.59281385 0.5790125  0.5722538  0.29360625
 0.28456888 0.2836548  0.2819049  0.2412235  0.23069644 0.2252192
 0.2244625  0.22375664 0.22143888 0.21934004 0.21751747 0.21665756
 0.21038942 0.20828511 0.20823267 0.20490035 0.2045029  0.19885781
 0.19851142 0.1950716  0.19423915 0.19268863 0.1910175  0.19094549
 0.18717857 0.18615328 0.18575884 0.18545368 0.1841009  0.17156747
 0.16962866 0.1686524  0.16803356 0.16759266 0.16512835 0.16286798
 0.16139895 0.16004756 0.15823162 0.15511104 0.15461683 0.15458748
 0.15448767 0.15435189 0.15315972 0.15127338 0.1492513  0.14778511
 0.14673312 0.14646845 0.14636567 0.1462945  0.14554709 0.1424668
 0.1399146  0.13532461 0.13521376 0.13189161 0.13173051 0.13079916
 0.12840939 0.12831423 0.12623502 0.12267548 0.1190852  0.11811651
 0.11787395 0.11653952 0.11601969 0.11600596 0.11542198 0.11535116
 0.11491267 0.1123338  0.11218709 0.11117128 0.11104672 0.10622666
 0.10554611 0.10443661 0.10428878 0.10332103 0.10197944 0.10137648
 0.10116626 0.10109163 0.10044371 0.09936357 0.09902379 0.09795663
 0.0970593  0.09691827 0.09656788 0.09641474 0.09634411 0.09472457
 0.0940598  0.09358634 0.09273386 0.092453   0.09212437 0.09195396
 0.09188472 0.09084598 0.08948288 0.08937651 0.08926302 0.0887446
 0.08873876 0.08841261 0.08807153 0.08798321 0.0871188  0.08695224
 0.08602916 0.08588997 0.08553341 0.08423129 0.08414698 0.0839704
 0.08370668 0.0830918  0.08308199 0.08265339 0.08150048 0.08147455
 0.08141451 0.08054187 0.08049271 0.08035268 0.07967877 0.07930049
 0.07899202 0.07877433 0.0787658  0.07871601 0.07810511 0.07808704
 0.07804336 0.07751684 0.07670485 0.07657516 0.07657445 0.07656556
 0.07544252 0.07538506 0.07527549 0.07445758 0.07405721 0.07356116
 0.07280563 0.07279351 0.07275703 0.07098249 0.07064457 0.07048575
 0.06977057 0.06785724 0.067462   0.06709893 0.06692052 0.06565642
 0.06477612 0.06463397 0.06375591 0.06312465 0.06271382 0.06262558
 0.06261721 0.06229232 0.0622074  0.06150275 0.06145522 0.06040875
 0.05990013 0.05969539 0.05903248 0.05884422 0.05856466 0.05831688
 0.05799946 0.05751032 0.05742433 0.05691059 0.05594456 0.05030946
 0.05009105]","[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 46  1  1  1  1  1  1  1 47
  1 65 77  1 65  1  1  1  1  1  1  1  1 44  1  1 46  1 86  1 44  1  1  1
  1 62  1  1  1  1  1  1  1  1  1 67 77 77  1 62 44  1 77 65 46 46 77 65
  1 77  1 62 63 77 44  1  1 65 72 46 84 77 77 46  1 77 46  1 28  1  1 63
  1  1 42  1 65 67  1 47  1 44 42  1  1 67  1 44  1 77 51 77 73 67 62 67
  9 39 32 28  1 44  1 62  1 44 47 77 63  9 44 67 62  1 32 14 31 77  1  1
 63 51 39 62 39 28 47  1 73  1 65  1 42 65 62  1 43 47 67 62 51  1 77 75
 62 65 44  1  1 84 44 77  1 46 75 62 67 62 62  3 62 44 44 63 77 50 62 32
 44 46 32 77 65 47 49 90  9 77 44 62 46 49  1 47 44 62  1 90  1 62 65 44
 32 15 67 50 47 67 44 67 46 67 77 62  1 84 49 62 31 90 46  1 77  1 44  9
 62 44 62 32  1 46 67  1 75  9 31 77 90 67 77 40 39 31 46 44 84 50 32 90
 89 32 75  1 31 67 44 47 62 63 48 44 47 50  1  1 62 62  1 62  1 67 84  1
 67 62 62 32 47 51 75 49 28]","[0.91092753 0.90303665 0.87566686 0.78414726 0.7575147  0.73907804
 0.7318326  0.6635886  0.6623019  0.6621206  0.61081743 0.5870714
 0.5193453  0.51253605 0.50014627 0.49932376 0.49130994 0.4852125
 0.45094946 0.42188433 0.42179877 0.38883284 0.371199   0.33572355
 0.3198231  0.3171355  0.27200407 0.26732332 0.25170645 0.25081775
 0.24699485 0.24213539 0.22317633 0.22286539 0.21309413 0.20425063
 0.19675495 0.18846905 0.18541557 0.18014625 0.17899773 0.17733872
 0.17393425 0.17312498 0.17219959 0.16220514 0.15995353 0.15662844
 0.15408611 0.15218733 0.14990188 0.14914967 0.1476342  0.14701018
 0.14534058 0.14390208 0.14296906 0.1403385  0.13982041 0.13145022
 0.12977698 0.12951525 0.12743269 0.12722744 0.12701538 0.12583895
 0.1237653  0.12366333 0.12335169 0.12319975 0.12135361 0.12093975
 0.12054557 0.1204161  0.11968089 0.11871391 0.11801887 0.11788195
 0.11769176 0.11698679 0.11652361 0.11553238 0.11527011 0.11360396
 0.11217992 0.11204567 0.10915545 0.10841353 0.1068278  0.10660273
 0.10472541 0.10459978 0.10423768 0.10285939 0.10229394 0.1010868
 0.09970872 0.09941851 0.09841065 0.09781115 0.09748829 0.09722527
 0.09707443 0.0968233  0.09663082 0.09628933 0.09620722 0.09586807
 0.0951731  0.09452751 0.09442751 0.09435918 0.09422907 0.09344392
 0.09235782 0.09197421 0.09190314 0.09186441 0.09098746 0.09097252
 0.09089988 0.09020258 0.09006982 0.09001102 0.08996629 0.08979882
 0.08975046 0.08965244 0.08953231 0.08935136 0.08908509 0.08878303
 0.08841615 0.08829862 0.08762686 0.08759398 0.08695094 0.08691916
 0.08680382 0.08663192 0.08661969 0.08654501 0.08488309 0.08467642
 0.08369247 0.08358181 0.08333755 0.08279343 0.0827248  0.08238146
 0.08160608 0.08023974 0.08016023 0.07958518 0.07950632 0.07950608
 0.07936276 0.07934757 0.07929939 0.07854237 0.0782868  0.07815158
 0.07813607 0.07802188 0.07784855 0.07726921 0.07705872 0.07669341
 0.07654037 0.07623424 0.07611463 0.07602996 0.07571022 0.07541881
 0.07477177 0.07460447 0.07428665 0.07402375 0.07377972 0.07332928
 0.0732936  0.0728021  0.072625   0.07253769 0.07245748 0.07215466
 0.07169138 0.07158442 0.0714431  0.07122312 0.07108352 0.07047777
 0.0703161  0.07028931 0.0695774  0.06923107 0.06918358 0.06897118
 0.06893005 0.06867563 0.06834395 0.06827853 0.06783781 0.06771002
 0.06732122 0.06681601 0.06667166 0.0664029  0.06626452 0.06570041
 0.06523524 0.06515428 0.06507045 0.06502701 0.06495806 0.06487247
 0.0645244  0.06418237 0.06410159 0.06405512 0.06396879 0.06386033
 0.06363938 0.06327421 0.06311808 0.06293505 0.0626393  0.06244506
 0.06241854 0.06241519 0.06230835 0.06196959 0.06179713 0.06174338
 0.06170493 0.06155993 0.0614075  0.06132931 0.06116208 0.06093364
 0.0608712  0.06073472 0.06062664 0.06055465 0.06038358 0.06029659
 0.06019301 0.06013141 0.05998226 0.05976056 0.05971254 0.05932846
 0.05932817 0.05924314 0.05908239 0.05900495 0.05874693 0.05864541
 0.05853541 0.05840147 0.05838842 0.05811981 0.05804105 0.05802023
 0.05797819 0.05784578 0.05777991 0.05750696 0.05746232 0.05745121
 0.05736351 0.05725373 0.0570452  0.05695789 0.05690801 0.05657555
 0.05614838 0.05580814 0.05569838 0.05513839 0.05509689 0.05504674
 0.05495758 0.0547429  0.05454978 0.05440526 0.05433869 0.05388433
 0.0538525  0.05369291 0.05365398 0.05322767 0.05321978 0.05307082
 0.05296588 0.05287882 0.05219195]"
1138763640,[1],"[ 1  2 25  1 18 22 11  7  8  1  5 21  3 23  1 15 13  8 24  5 17  1  6 22
 14 27  4 28 10  7  1  1 12  2 21  9  1  0  5  5 11 20 16  9  1  7  1 22
  1 15  1]","[0.9867502  0.5307772  0.19196804 0.18692245 0.17748092 0.16601174
 0.1644565  0.15180558 0.14515215 0.14398591 0.13505737 0.12564042
 0.12112369 0.11220825 0.10740583 0.10653348 0.10641596 0.1043309
 0.10403876 0.10168682 0.09969781 0.09709325 0.09152749 0.09046073
 0.08988945 0.08413847 0.08381485 0.08286262 0.08157636 0.07898043
 0.07775355 0.06872374 0.06670563 0.06654506 0.06625491 0.06595671
 0.0630959  0.06307796 0.06249962 0.06242152 0.05844758 0.05804315
 0.05777595 0.05772544 0.05735234 0.05292389 0.05274756 0.05215582
 0.05187638 0.05141485 0.05051216]",[ 1  1 32 32 32  1  1  1 32  1 32  1 62 77],"[0.8404037  0.19703197 0.10439147 0.07631145 0.0710672  0.06806224
 0.0663791  0.05867333 0.0577595  0.05639337 0.05606721 0.05519662
 0.05440138 0.05372554]"
1139020647,[1],"[ 1 11  8 22 25  1 18  2 21  3  7  5 24  1  9 14  2 20  4  1 10  1  6 11
  2 13  2 26 23  2 21 14  1 11 26 28 17 21 26 11 15  1 16  1  1  9  1 21
  2  1  2 11]","[0.95162535 0.36097836 0.22465691 0.21973372 0.21288346 0.19937266
 0.17201623 0.16614904 0.15060695 0.13740668 0.13637345 0.13455236
 0.13086893 0.13061704 0.12967183 0.118876   0.11171091 0.10779317
 0.10675942 0.10355689 0.1008137  0.09778012 0.09611066 0.09144149
 0.08705796 0.08455799 0.08312307 0.08017951 0.07739508 0.07399686
 0.07378095 0.07338333 0.06930719 0.06867097 0.06724209 0.06568982
 0.06331769 0.0615075  0.06141532 0.06057627 0.06037124 0.05984844
 0.05899794 0.05714262 0.0568064  0.05638293 0.0554948  0.05469471
 0.05206677 0.05161475 0.05155655 0.05143618]","[ 1  1 42  1 42 41 15 62 84 34 41 38 15 62 15  1 42 67 28 31 39 42 62 31
 36 15 65  3 41 16 41 73 65  1  1  3 18 41 28 36 28 40 62]","[0.97098476 0.42565504 0.21917135 0.1966563  0.17545213 0.17544205
 0.12949947 0.1122984  0.1097201  0.10852299 0.10444788 0.10344432
 0.09278592 0.09052928 0.08339223 0.08073664 0.07808334 0.07699662
 0.076621   0.07272844 0.07150721 0.06908249 0.06739145 0.06688218
 0.06665913 0.06644534 0.06607167 0.06492111 0.06433646 0.06094843
 0.05780214 0.05765383 0.05736935 0.05717419 0.05602938 0.05595626
 0.05481476 0.05344909 0.05338437 0.05241829 0.05113653 0.05113345
 0.0509265 ]"
1139143791,[1],"[ 1  1 11  2  4  1 21  7  1  1  8  9 13 11  1  9 24 22  2 14  3 11 11 22
 25  5  1  9  5 11  1  2  7 20  5  6 24  2 18 21 18  2  3  4  7  6  8 21
 25 20 17 22 10  1  8  7  2  9 23  2  5  1 15 17]","[0.8530972  0.78707886 0.22456203 0.19222897 0.18354459 0.16719341
 0.12942977 0.1288464  0.12475064 0.12366874 0.12137018 0.12039661
 0.11827416 0.11544344 0.11189917 0.1094286  0.09969176 0.09851666
 0.09763858 0.0972405  0.09693227 0.09025548 0.08747032 0.08454769
 0.0836563  0.08249186 0.07888523 0.07709485 0.07666763 0.07609525
 0.07424613 0.07387948 0.0717803  0.07068474 0.07026313 0.06943329
 0.06747115 0.06593203 0.06585982 0.06507614 0.06443215 0.06440607
 0.06278562 0.06268845 0.06253775 0.06145266 0.06099724 0.06037843
 0.06000111 0.05986701 0.0590028  0.05836827 0.05803914 0.05782039
 0.05765217 0.05651402 0.05597819 0.05514662 0.05420095 0.05365216
 0.0534547  0.05328692 0.0526065  0.05013244]",[ 1 31 32 32 32 27 32  1 32 40],"[0.9920745  0.26597854 0.16211583 0.11869432 0.08891384 0.08794673
 0.07547153 0.0629069  0.05990132 0.05569093]"
1139492798,[1],"[ 1  1  1  1  2  1  1 11 21  2  5  1  1 22  9 11 11  1  1 22 22  1 21  7
  7  3  2 23  6  9  1  1 21 28 24  8  5 25  8  8 13  1 10  1 19  1]","[0.8353079  0.5816474  0.27772275 0.22356005 0.13855031 0.133298
 0.13020788 0.12795092 0.11159652 0.10018612 0.09449548 0.09411323
 0.09050933 0.08560251 0.0850198  0.08498471 0.08401444 0.08224723
 0.07744205 0.07345969 0.07087077 0.06909645 0.06822377 0.06761533
 0.0675604  0.06753602 0.06693006 0.06680229 0.0652182  0.06512783
 0.06433173 0.06233263 0.06170366 0.05885759 0.05876729 0.05670559
 0.05627906 0.05606979 0.05588548 0.05419521 0.05360128 0.0532991
 0.05309747 0.05257061 0.05124057 0.0511355 ]","[ 1  1  9 16  1 15  1  1 62 16 16  1 15  1 16 16 72 62  1 62 16 62  1  1
 16  1 62 65  1 41 16  1  1  1 16]","[0.8924123  0.29904893 0.14970154 0.14814378 0.13711205 0.12392075
 0.11497367 0.10262806 0.09404499 0.08945335 0.08362064 0.082008
 0.08062703 0.08033643 0.07973832 0.07936037 0.07819266 0.07691717
 0.06961241 0.06194167 0.06133308 0.06104389 0.06078486 0.05844783
 0.05825246 0.05744    0.05741385 0.05703829 0.05575078 0.05563547
 0.05269077 0.05197476 0.05134042 0.05128907 0.05048067]"
1142554320,[1],"[ 1  1  1 11  2  8  5 22  2  2  1 22 11  1 21 22 21 11 21  1  6  1 25 14
  9  7  1  6  8  9 19  1 18 10 15  1 24 10 28  5 21 18 27  1  1  9 17  9
  3  1 26 22  1 24]","[0.94691944 0.47315982 0.27398178 0.2393761  0.1950427  0.18291217
 0.12059466 0.11847875 0.11525743 0.11454772 0.10584673 0.09974402
 0.09964153 0.09901174 0.09217958 0.0909175  0.09005827 0.08736624
 0.08561322 0.08349097 0.07875184 0.07846501 0.07793961 0.07656146
 0.0736462  0.07351168 0.07343967 0.07325064 0.07198688 0.06943306
 0.06852579 0.06825822 0.06714097 0.06694391 0.06424437 0.06320395
 0.06041084 0.05914951 0.05792212 0.05755762 0.05535826 0.0551173
 0.05419222 0.05402989 0.05362851 0.0529514  0.05176753 0.05160475
 0.05121607 0.05104518 0.05103847 0.05102869 0.05071471 0.05046284]","[ 1 73 84  1 62 73 63  1 63 73 62 72 62  1 72 67 67 63 62 77  3  1 63 73
 51  1 62 67  1 75 78 82  1 65 31 54 84]","[0.77127016 0.2630782  0.21995977 0.18578646 0.18338995 0.1787602
 0.16249867 0.1379506  0.13348186 0.1263108  0.12509738 0.11573888
 0.10421822 0.09588832 0.09570749 0.09112284 0.08584072 0.07781863
 0.07640269 0.07391151 0.07029461 0.06838178 0.06653453 0.06496078
 0.06211379 0.06189841 0.06070032 0.06049206 0.05804537 0.05550046
 0.0548042  0.0546678  0.05298891 0.05157923 0.05157297 0.05137535
 0.05071056]"
1142649555,[1 2],"[ 1  1  1  2  1 22  1  7 11 22 11  1  2  1  5  9 21  2  1  5  1  6  1  7
  1  1  2  5  1 22 21  2  1  2 24 25  2  8  1  9 25  9  6  5  1 10  1  9
 13]","[0.873318   0.70784956 0.32548404 0.24644406 0.18923932 0.16024707
 0.14660203 0.12880766 0.12755449 0.1262269  0.11561587 0.11318527
 0.10453857 0.10032333 0.0990655  0.09814886 0.08863474 0.08172045
 0.08079355 0.0785192  0.07569142 0.07481281 0.07451165 0.07357977
 0.07107765 0.07022371 0.06747518 0.06686033 0.06285046 0.06267503
 0.06241135 0.06151383 0.06068079 0.06027189 0.06018281 0.05815013
 0.05562298 0.05463429 0.05395564 0.05380928 0.05257332 0.05244818
 0.0521535  0.05165703 0.051525   0.05118525 0.05073405 0.05043896
 0.05039997]","[ 1 77 13 77 77 77 77 77 77 77 77  1 10 77 77 77 37 44 77 31 77 77  1 77
 77  1 10 85 77]","[0.9668043  0.8216096  0.2534216  0.20943448 0.1483422  0.09878065
 0.09637991 0.09441269 0.08960895 0.08579983 0.08008113 0.07909516
 0.06972957 0.06546392 0.06424917 0.06390041 0.06341716 0.06111259
 0.06094888 0.05787724 0.05765885 0.05640291 0.05601013 0.0549635
 0.05390915 0.0535109  0.0534794  0.05187613 0.05092975]"
1145051235,[10],"[10 10 10 15  9 21 23 22 10 15  2 19 10  0  1 17 13 21  3 19 25  8  9 28
 15 10 15 22 21 24 17 19 10 22 23 26 10 11  3]","[0.6755019  0.31287286 0.3001186  0.2533173  0.22387607 0.17353676
 0.14485979 0.13729809 0.12969844 0.12909517 0.12818983 0.11056771
 0.09340822 0.08818314 0.08589122 0.08124279 0.08093822 0.08084928
 0.07892241 0.07534077 0.07317995 0.07079154 0.0697882  0.06714851
 0.06272452 0.06127189 0.06014716 0.06000773 0.05813064 0.05738357
 0.05725957 0.05665222 0.05592455 0.05587385 0.05525396 0.05312321
 0.0529507  0.05172405 0.0515119 ]","[62 62 62 63 13 34 15  6 64 62 10 67 67 37 13 67 15 85 62 63 13 15 63 10
 62 62 10 13 64 37 90 10 85 51 37  7  3 67 72 67 15 51 14  1 63 10 86 50]","[0.6084621  0.60608613 0.47678718 0.3644896  0.22297987 0.2052845
 0.20120858 0.17636019 0.1735575  0.17342591 0.16671489 0.15371715
 0.13924602 0.13521141 0.13482554 0.13403858 0.13088608 0.12699853
 0.12194522 0.11515547 0.11148203 0.10944472 0.10876863 0.10623526
 0.1028525  0.09217305 0.08478453 0.08132088 0.0743859  0.07264761
 0.06978055 0.06856555 0.06700827 0.06619208 0.06587179 0.06570979
 0.06560216 0.063653   0.06264725 0.06004745 0.05921305 0.05704545
 0.05497159 0.05475542 0.05409613 0.0523848  0.05139649 0.05029282]"
1145536672,[1],"[ 1  1  2  2  5 11  9  1 22 18  2  2 11  7  2 24 20  8  9  2  7  5  1 22
 21  5  3  5  6  9 13 22  8 21 10  7  2 25  1  5 23 26  9  1  1  7  3 28
  5  1 15  9  1  5 15  7 21]","[0.8622313  0.3950697  0.25372168 0.16433227 0.15895198 0.15413305
 0.13642564 0.13388284 0.1209163  0.12068256 0.11299437 0.105527
 0.10149141 0.09753874 0.0917785  0.09053463 0.08870431 0.08867706
 0.08787162 0.08424313 0.0830612  0.07872795 0.07728548 0.0762546
 0.07564085 0.07530661 0.07486816 0.07281384 0.07176844 0.06635661
 0.06619858 0.06615032 0.06164244 0.06136287 0.0604988  0.05871297
 0.05855231 0.05821412 0.05735079 0.05732209 0.05663409 0.05562516
 0.05543405 0.05510579 0.05418706 0.05417859 0.05407296 0.0538184
 0.05311424 0.05290662 0.05239413 0.05196592 0.05164365 0.05140877
 0.05101164 0.05075352 0.05031443]","[ 1  1 47 44 44 89 44 75 77 44 44 44 44 85 77 78 75 47 62 27 47 77 78 31
  1 31 89 37 47 14 49 72 48 27 84 44 44 62 50 44 47 75 44 84 62 27 72 75
 82]","[0.86941797 0.3179125  0.26600105 0.22655621 0.21565603 0.21503036
 0.13863316 0.13422827 0.13395803 0.13037294 0.12711309 0.12580554
 0.10875994 0.10542667 0.1050826  0.09325515 0.08889349 0.08554465
 0.07879021 0.0731459  0.0726148  0.06999645 0.06840824 0.06824449
 0.06782003 0.0665368  0.06530839 0.06462689 0.06189255 0.05995478
 0.0598073  0.0595813  0.058612   0.05860522 0.05851736 0.0582937
 0.05805262 0.05743581 0.0572045  0.05674054 0.05612373 0.05477391
 0.05366331 0.05232929 0.05148721 0.05140937 0.05120781 0.05042043
 0.05032037]"
1145753020,[4],"[ 2 10 15  4 23  9 22  7  3 11 12 17  5 14  5  3  8 15  9  2 10  6  5 13
 10  3  2  2 22 11  2 21]","[0.429663   0.25459078 0.25074917 0.18164699 0.17542695 0.16765079
 0.1478479  0.13838379 0.12960675 0.12723903 0.12092941 0.11303498
 0.10219888 0.10129886 0.09482122 0.07748977 0.0755913  0.07504103
 0.07463498 0.05897799 0.05846464 0.05808872 0.05738328 0.05566631
 0.05516984 0.05490394 0.05489699 0.0548683  0.05436847 0.05356503
 0.05114069 0.05072866]",[33 27 27 31 31 33 81  3 62 33 33 27],"[0.8080272  0.23028447 0.19294453 0.18489586 0.12506233 0.10896662
 0.07689604 0.07295822 0.07100953 0.05599128 0.05303328 0.05245522]"
1146250068,[1],"[ 1  1 11  2  1  1  1 22  5 21 21  7  8 20  2  3  9  8 11 24  6 25  1 10
  4  1  1 18 11  1 14 23  1 22]","[0.8864613  0.24679899 0.1729445  0.17066589 0.12139237 0.11513948
 0.10358294 0.10150261 0.09953433 0.08838126 0.08613309 0.08337969
 0.08251106 0.08192445 0.07990833 0.07984938 0.07799744 0.07560997
 0.07447896 0.07031944 0.06838337 0.06758576 0.06736851 0.06638705
 0.06636607 0.06443674 0.06429628 0.06186652 0.06074899 0.05678875
 0.05632474 0.05331487 0.05126041 0.05042993]","[ 1  1 62 62  3  3 64 84 44 15 32 84 33 38 63 62 64 15 51 35 31 62 84  8
 62 84 62  1  1 84  9 15 62 64 84  3  1  5 65 64 47 16 15 67 72 64 22 90
 28 62 84  2]","[0.88435096 0.194703   0.17762993 0.14007634 0.12597676 0.12509103
 0.09334365 0.09175857 0.08051096 0.08050752 0.08033331 0.07788137
 0.07775071 0.07443804 0.07288343 0.07079023 0.0707214  0.06989376
 0.06804958 0.06719879 0.06613045 0.06612372 0.06575433 0.06353048
 0.0631913  0.0622857  0.06222021 0.06179687 0.06090804 0.05984619
 0.05902421 0.05874737 0.05865486 0.05850225 0.05827587 0.05729066
 0.05586363 0.05567453 0.05549324 0.05400306 0.05390963 0.05308216
 0.05227822 0.05222566 0.0519476  0.05174018 0.05165852 0.05133848
 0.05103105 0.05086596 0.05056103 0.05010462]"
